text,toxic,spam,hate_speech,source
lên là lên bạn ơi,0,0,0,vihsd
Ha ha,0,0,0,vihsd
đúng là đồ đàn bà nhìu chuyện,0,0,0,vihsd
Anna Nguyễn Nếu ra một bài nghe có chất miền Tây chút giống như 3 hit đầu thì hay biết mấy.,0,0,0,vihsd
Ngô Tấn Hưng ông đang nâng trình Thầy Ba hay kéo trình Duke xuống vậy😂😂,0,0,0,vihsd
Cô 3 nói chuyện đáng iu quá à,0,0,0,vihsd
mai đến mua khô gà có dc chụp ảnh cùng thầy k ạ 🤣,0,0,0,vihsd
Nguyễn Công Hợp,0,0,0,vihsd
Đưa MV lên top nào các bạn!,0,0,0,vihsd
Ơ có nhây đâu. Là do nhớ nghề mà,0,0,0,vihsd
Chuyện ở tương lai có thật.,0,0,0,vihsd
Be lon chay xung quanh ;)),0,0,0,vihsd
Idol em 🤣🤣🤣 kiur này loot thính chanh nhau,0,0,0,vihsd
Mới ngủ thức dậy ln,0,0,0,vihsd
"Tránh VỎ DƯA, gặp VỎ DỪA là có thật 😌😌😌",0,0,0,vihsd
:(( lại phải đi à. Mệt lắm rồi đấy,0,0,0,vihsd
Cười lộn ruột 🤣🤣🤣,0,0,0,vihsd
cho fan cứng đi anhhhh,0,0,0,vihsd
Hay lm cô hiếu,0,0,0,vihsd
Ở một nơi khác,0,0,0,vihsd
Phê lòi,0,0,0,vihsd
Lời phát biểu của bác dù sao thì cũng ấm lòng dân .vn chúc bác thật nhiều sức khỏe và cũng mong bệnh dịch sớm bị tiêu diệt toàn dân vn cố lên,0,0,0,vihsd
PHAN Ơ VN ..ĐANG ĐƠI TRÂN DÂN VÊ VN...,0,0,0,vihsd
Thoi di thang khung oi,1,0,1,vihsd
Dễ thương thiệt,0,0,0,vihsd
:) ổng chửi đảng CS giữ lắm mà ta ? Sao giờ quay 180 độ vậy ta ?,0,0,0,vihsd
Mai lại bảo '' Đồi clear rồi ta nhìn thấy mấy lần rồi '' Snake said.. Không quan trọng mai cố gắng lên mấy anh ơi ♥,0,0,0,vihsd
Dăm ba con ảnh,0,0,0,vihsd
Nguyễn Đại đao lòng con cuốc cuốc,0,0,0,vihsd
Nhìn iphone nhưng rất Độ phùng !,0,0,0,vihsd
Để nhất quốc sư Trần dần,0,0,0,vihsd
"1 tách cafe, 1 bài nhạc vui, 1 chuyến đi dài, 1 món ăn yêu thích,...Chỉ là bạn ko muốn thoát nếu bạn muốn chắc chắn sẽ thoát được chỉ cần buôn bỏ tất cả trãi mình làm điều mình thích.",0,0,0,vihsd
Minh Hải Đều là “con” người chứ không phải người nên mới thế đó,0,0,0,vihsd
như lon,1,0,0,vihsd
Nghe đâu đang muốn nông thôn hóa nhưng tốn 45.000 Tỷ nên đang từ từ. :v,0,0,0,vihsd
lãnh đạo v+ toàn bọn ăn tàn phá hoại đúng quy trình.,1,0,1,vihsd
Cưng ghê,0,0,0,vihsd
sói lên ngôi,0,0,0,vihsd
Viet An ???,0,0,0,vihsd
Một nhà sư người Thái Lan đã said :,0,0,0,vihsd
Ca nhiễm điện máy xanh phức tạp quá chắc đã lây lan khắp ĐNăng rồi. Hành trình cô này khá phức tạp.Ai có giao tiếp cô này nên tự giác cách ly cho mình và cho cả cộng đồng.,0,0,0,vihsd
Nay làm thợ sửa xe ô tô đồ 🙄 té cái đùng 😌😌,0,0,0,vihsd
"Lớn vậy đi fan cu tùng sói, vãi thật, thương yêu nó đc rồi , già đâu fan đứa cháu vãi lờ",1,0,0,vihsd
Mai England đã nói đúng lại nói to 😅,0,0,0,vihsd
Nhớ anh năm ngoái :v,0,0,0,vihsd
Admin ban bỏ những thằng câu like chúc năm mới giúp với. Dị ứng bọn này vl,1,0,0,vihsd
Cười xĩu,0,0,0,vihsd
Duy Linh vailin live thật để quay mv =)),1,0,0,vihsd
Bọn mù quáng 😌😌😌 dịch như này bọn nó ở nhà cày view....,0,0,0,vihsd
Mất fan cứng rồi ninh,0,0,0,vihsd
Ai rồi cũng phải lớn thôii:)),0,0,0,vihsd
Cứ tưởng quốc sư hy sinh rồi,0,0,0,vihsd
Tran Anh Duc theo dõi = gửi vd nha ông,0,0,0,vihsd
chính phủ sẽ tới và gông cổ mày nhá thằng AD :3,0,0,0,vihsd
Nhà tiên tri vũ trụ dợt này già qá chúc ổng thượng thọ ak,0,0,0,vihsd
Cháu vừa cmt xong chú ơi cháu lên fan cứng luân😆😆,0,0,0,vihsd
Hợp lí vl các ông ạ :))),0,0,0,vihsd
Có giáo án ms tui idol của thầy =)),0,0,0,vihsd
Gần chỗ mình,0,0,0,vihsd
Su Ri phải hiểu ý thâm sâu của ổng mới thấy ổng có tâm :))),0,0,0,vihsd
Sắm đèn lồng đi chơi trung thu nào ae,0,0,0,vihsd
Còn cách thứ 2 là chôn sống nó chôn chừa cái đầu nó lên mặt đất đó mỗi khi buồn lấy cây sắt đâm lên đầu nó lòi óc ra kìa mới hả dạ chứ con này chết là hồn siêu phách tán luôn nó ko đào thai đc đâu các bạn àh khẩu nó nặng lắm roi,1,0,1,vihsd
Cực kì th...,0,0,0,vihsd
Ông bà ta có câu giang sang dễ đổi bản tánh khó rời. Chùi cho đã đi xin lỗi tiếp nhe,0,0,0,vihsd
"Sống chết có số , bạn tôi said :))",0,0,0,vihsd
Chưa chiếu đã quảng cáo cmnr... lại cắt cmn hết để có thời gian đọc slogan,1,0,0,vihsd
Noel vui vẻ,0,0,0,vihsd
Phim mới buồn mà có abe thì cũng cừi ỉa =))),0,0,0,vihsd
Vinh Nguyễn nghĩ nó buồn,0,0,0,vihsd
Má dơ vl =))),0,0,0,vihsd
Ông già tôi hôm nay tuổi teen vl câc chú ạ - Sói said,0,0,0,vihsd
Khoảng cách là ko xa nếu ta xem nhau là tất cả để rồi mọc lên bn là canxi,0,0,0,vihsd
Thằng admin hết tin tức để đăng rồi à.đkm thì kệ mọe nó,1,0,1,vihsd
Người miền tây là khoe của vậy đó hả? Tui thấy nhà giàu họ đâu khoe của đâu,0,0,0,vihsd
Quá Khứ rồi quên đi,0,0,0,vihsd
Nghe anh đọc xong gầy cả người 😕,0,0,0,vihsd
Trung gia cát,0,0,0,vihsd
Mang gì ngta thuê máy bay riêng xong cũng đi cách ly hẳn hoi đâu phải trốn cách ly đâu,0,0,0,vihsd
Giúp mn ơi,0,0,0,vihsd
Phúc nhưng phối nhạc hợp với J😀,0,0,0,vihsd
Có phải tự nhiên hay lại là một sự sắp đặt ???,0,0,0,vihsd
Suốt ngày bị mang gương mặt thương hiệu đi quảng cáo,0,0,0,vihsd
Vũ Ngọc Huệ 頑張ろう,0,0,0,vihsd
40' +40' = 11h80' thần đồng toán học Cao Bằng Độ tày 🤣,0,0,0,vihsd
Anh Trung tự tin 😎,0,0,0,vihsd
Hqa nghe thời sự chán vcc,0,0,0,vihsd
Thượng nghị sĩ Vũ hoàng lân sao ko hỏi nhà tiên tri về nguồn gốc con virus...?,0,0,0,vihsd
Thoi lm vé thăm âm phủ,0,0,0,vihsd
Yêu thầy. Dấu bé 3,0,0,0,vihsd
Ok Bé Ba,0,0,0,vihsd
Tập come out vui vẻ và tươi tắn nhất mà tôi từng xem,0,0,0,vihsd
"Đề cập đến vde của Hari và kyo york... Thì nghe còn thấy có lí, còn lại toàn là nhảm nhí cả, mọi sự so sánh đều là khập khiễng thế nên đừng có đem cái này ra để mà so sánh với cái kia",0,0,0,vihsd
gáy time,0,0,0,vihsd
chụy này có cần sđt chùa ba vàng để giải nghiệt ko ta,0,0,0,vihsd
Mùi gì thế Sói,0,0,0,vihsd
Bh nó làm quả múa quạt của cậu bảnh thì còn vl nữa,1,0,0,vihsd
Kết bạn +ib nhé. Coi chứ tâm sự j tầm này.,0,0,0,vihsd
Tối nay live ở đâu abe,0,0,0,vihsd
Nguyễn Bích Hằng hoang mang sờ tai,0,0,0,vihsd
Lên yt xem react dễ thương lắm luôngg =)))) còn có chuyên gia phân tích này nọ nữa. Quả vid này hơi sợ =))),0,0,0,vihsd
Kem Dâu e Ck tăng thanh Hà,0,0,0,vihsd
Năm mới vui vẻ cùng thầy kính yêu❤️,0,0,0,vihsd
Khánh Tướng Quân đã xem :)),0,0,0,vihsd
qua tôi có đề xuất 8/3 nên tặng nó viên kẹo đồng mà k đc thông qua =))),0,0,0,vihsd
Cũng ông này lúc trước gài bẫy ông Long. Nhưng con ông ta ko nhận và sau đó nộp 10triu cho CA. Ông ta ko biết rồi đi vòi vĩng ông Long (cán bộ y tế). Kết quả: bị kiện ngược lại vì tội gài người khác. Đoạn ghi âm ấy mấy thánh đọc trên báo đi nhé,0,0,0,vihsd
Ae năm mới zui zẻ hông quạo nha ❤️,0,0,0,vihsd
Nhà nước làm việc mà đợi dân đồng ý thì đã chẳng có chuyện boxit Tây Nguyên :))),0,0,0,vihsd
Game j vậy thầy,0,0,0,vihsd
"Nỗi lòng của mấy đứa hay ỉ4 dạo, cần lắm những tấm lòng có ý thức 😊",0,0,0,vihsd
Tộc trưởng vừa đi đu bai chụp ảnh hoa với vợ về đó ae,0,0,0,vihsd
sao biết tao? ko lẽ đi mua dâm phải trình báo? cái này chỉ thống kê số bắt được thì phải,0,0,0,vihsd
Cám ơn thầy ạ,0,0,0,vihsd
Chị ngồi taxi à?,0,0,0,vihsd
tao thấy cả 2 đều rất yêu nghề . thằng nhà báo chắc đang xỏ xiên nói móc doạ xé vé thằng hình sự theo kiểu : phỏng vấn . thì thằng hình sự nó phải múa võ theo kiểu : gạt tay thôi,0,0,0,vihsd
Người việt hai chiến tuyến là trong cuộc nội chiến những đều là người việt  hãy yêu Việt Nam dù người ta phải sống ở đâu dưới gầm trời.  này,0,0,0,vihsd
1:49:00 =)))),0,0,0,vihsd
Nói nhỏ nhỏ thôi không mấy đứa người nhật quốc tịch Việt Nam nó lại vào chửi cho bây giờ🤣,0,0,0,vihsd
Của em bị lỗi gì rồi á Thầy ??,0,0,0,vihsd
Trần Diên Dưỡng xịn vl,0,0,0,vihsd
"Ơ gì war z , em nói zui thui mà @@",0,0,0,vihsd
Hợp thì mình cưới thôi anh :))),0,0,0,vihsd
Tội ah tôi 😢,0,0,0,vihsd
"Cái thằng bán bằng là đồ giả! Phải bỏ tù nó, đúng ra phải bán cái bằng thiệt!",0,0,0,vihsd
anh chảnh chó thì cho anh chết mịa anh đi. Nhìn mặt anh như l**,1,0,1,vihsd
sanrgyuyd ntyruasngahdua mjrhaidaiti,0,0,0,vihsd
Con đường đến trường chưa bao giờ xa đến như vậy 😭😭😭😭,0,0,0,vihsd
Tiên tri vũ trụ Trần Dần quả này covid nó thịt,0,0,0,vihsd
Nguyễn Hương Giang ko phải là chậm mà là mk ko thích vả lại mk cx ko chụp ảnh,0,0,0,vihsd
Lê Bảo Kiên chỉ đạo vụ nay zồi 😜,0,0,0,vihsd
Ơ. Có nhạc à. Top à. Tao còn đéo quan tâm,1,0,0,vihsd
Cái này hay nè thầy:)),0,0,0,vihsd
Trái đất đang dần mất đi một nửa! Đều là con người sao lại phải ghanh ghét nhau! Để giờ đây người thì liệt giường ng thì về vs đất cát..,0,0,0,vihsd
Phương Thảo chắc để đi vệ sinh cho tịn đó mà,0,0,0,vihsd
Cô Minh Hiếu dthuong quá,0,0,0,vihsd
Cũng cực kì thuyết phục !,0,0,0,vihsd
Chàng trai sau này :]]]],0,0,0,vihsd
Vải lờ thầy😂😂😂,1,0,1,vihsd
Bạn nào trượt cứ liên hệ mình nha ❤ giá rẻ như cho,0,0,0,vihsd
Anh độ trông chồng em kiểu gì dạo này hơi hom hem đấy nhá :))),0,0,0,vihsd
Mong ck mình nỗ lực xíu nha :)),0,0,0,vihsd
Nguyễn Đăng Khoa nhưng khách mua thì ng bán phải nói là con này có độc chứ.mình muốn mua gì mà ng bán nói có độc này nọ là mình ko bao giờ mua đâu,0,0,0,vihsd
Cực kì thuyết phục😌😌,0,0,0,vihsd
Mat day bg chui toi  bát ký  coi chung may ng do di tim may do song ko yên dau,1,0,1,vihsd
Bị ngáo cứt lợn 🐷,1,0,0,vihsd
"Điệu nhảy của thầy rất đáng để học hỏi , rất hay mong lần sau thầy đừng nhảy nữa..",0,0,0,vihsd
Bật chế độ 1x25 coi cuời xĩu,0,0,0,vihsd
quá chuẩn giáo án luôn,0,0,0,vihsd
Năm mới thầy còn chơi bê đê nữa không thầy ?,0,0,0,vihsd
Thương mấy chị quá,0,0,0,vihsd
ba bá dơ :)),1,0,1,vihsd
Nhình anh quay phim đẹp trai quá. Lím lím gì vạy,0,0,0,vihsd
có sela k thầy? nghe bảo sela chơi 6 hải tặc kinh lắm,0,0,0,vihsd
Phạm Hoàng Thiện Xin clip ông êi,0,0,0,vihsd
chị vẫn cứ là xinh đẹp 😻,0,0,0,vihsd
Ủa nàng tiên cá i-sa-pell nè,0,0,0,vihsd
Thôi nóng thế thì đi lên cao bằng thì hết sảy ae nhỉ ?,0,0,0,vihsd
Dăm 3 đồ yêu,0,0,0,vihsd
Lừa dối khách hàng,1,0,0,vihsd
Mong mình mãi là 1 đứa trẻ k phải lo nghĩ gì 😌,0,0,0,vihsd
Chi này quá mất day,1,0,1,vihsd
Đhs mình k tìm đc bộ tộc mixigaming để tham gia :(((,0,0,0,vihsd
Cô tao the bestttttttttttt,0,0,0,vihsd
Trai miền núi có làm em đắm đúi ?,0,0,0,vihsd
???,0,0,0,vihsd
Chúc kênh panba được nhiều sub. Yêu abe,0,0,0,vihsd
"Nói kiểu bình dân cho dễ hiểu thằng ăn cướp mà còn mang huy hiệu Đảng thì phải tin nó chứ , không tin nó thì coi như đứng về phía thế lực thù địch tức là thân địch tức là chống Đảng rồi vì Đảng không có thói quen làm từ thiện chỉ thích nhảy Vào Vớ Vét Về thôi nhé .",1,0,1,vihsd
Tiên nguyễn hôm qua mới kể đi chuyên cơ riêng về,0,0,0,vihsd
"Sắp tới thiên đường rồi nha mấy đứa , cá len thiên đường trước dân nhé mấy đứa 🙀🙀🙀🙀",0,0,0,vihsd
Con quỷ này nó dở quá a c e  đừng nói tới nói mở miệng ra là cái đó không,0,0,0,vihsd
Chứ bạn nghĩ bọn nó giờ là gì,0,0,0,vihsd
Thầy ba said:,0,0,0,vihsd
giáo án của thầy nè :v,0,0,0,vihsd
"Nó chửi Cô Minh Hiếu là sai, nhưng mà đm tụi m thật sự rất quá đáng, nó có xạo hay gì đó nếu ko ảnh hưởng ai thì việc gì phải đập phá chén cơm người khác v, còn việc giá 1 chai nước hoa rẻ thì tự tụi m phải nhận thức được nó là hàng loại nào, nếu thấy chấp nhận thì mua nó đâu ship lại hay lấy dao kề cổ bắt bây mua. Còn Trần Đoàn nên có lời xin lôi tới cô MH đi, còn TĐ nó có xạo sài hàng fake hay thật kệ nó, tụi bây chắc gì ko sống ảo chắc gì ko sài hàng fake nên ai làm gì kệ ngta tạo nghiệp chi v.",1,0,1,vihsd
"Nó tưởng nó bệnh sương sương , nên trốn ra ngoài ho cái cả nước ốm luôn ,",0,0,0,vihsd
Có ng nghĩ đây là câu chuyện buồn,0,0,0,vihsd
Hồng Ánh thằng này đúng ko,0,0,0,vihsd
"Xì tai này ông t hay mặc, thì ra là ăn cắp ý tưởng t báo công an",0,0,0,vihsd
hài,0,0,0,vihsd
Những người giàu thường như thế,0,0,0,vihsd
Được cái là giống nhau,0,0,0,vihsd
"Chưa có kết quả bọn ko hiểu gì phát ngôn ngông cuồng , giờ có kết quả quả rồi sao bọn nó câm hay trốn đâu hết rồi",1,0,1,vihsd
e sẽ và luôn luôn như vậy:((,0,0,0,vihsd
Đừng nhắc làm tui thèm chứ cô ahuhu,0,0,0,vihsd
Mấy người này là con cháu của tụi bán nước chứ ai nữa. Đem vàng qua Mĩ mà hãnh diện hả?? Vàng của ai?? Tiền vàng cũng của người Việt của đất Việt mà lại hãnh diện ghê. Tụi bán nước tui trộm cắp.,1,0,1,vihsd
rõ ràng :)),0,0,0,vihsd
Hôm nay mình cho ông già chơi kẹo mọi người ạ,0,0,0,vihsd
"Cảm ơn A & các thành viên trong Refund. E biết mọi người đã làm hết sức mình, sau giải này chắc mọi người trong team sẽ biết mình lỗi ở đâu & sẽ fix lỗi đó để sau này comeback cực mạnh 👍. Luôn ủng hộ A & mọi ng dù kết quả có ntnao đi nữa. ( Đôi lời của E theo dõi team 2",0,0,0,vihsd
Tt7 susan 0175,0,0,0,vihsd
Giáo án xịn sò ntn mà thầy k đem ra cho các prô lây ơ xem à thầy =)),0,0,0,vihsd
page này bây h toàn chửi sai =))) đk cái đọc cũng mang tính giải trí cao =)),0,0,0,vihsd
Vào đây lại lần 2 chỉ muốn test lại cái danh hiệu fan cứng =))),0,0,0,vihsd
Đcmm ad,1,0,1,vihsd
Trương Thế Việt sau vác By về cho Bún chơi cùng 🤣🤣🤣,0,0,0,vihsd
😄,0,0,0,vihsd
Thế K-ICM ko phải là con trai rồi mà là cây ATM,1,0,1,vihsd
chuẩn là ngon ngọt nước luôn,0,0,0,vihsd
Nguyễn Phước PhúcPhúc blue của thầy,0,0,0,vihsd
Ông lân về edit chắc cười sặc tiết,0,0,0,vihsd
Binh nhì 3/ (tốt đen). Tổng Tụt là thiếu úy,0,0,0,vihsd
Quả tóc làm lên thương hiệu đâu rồi?? :))),0,0,0,vihsd
Em bên trông xe tộc trưởng ơi,0,0,0,vihsd
Cho con xin vài tỷ thay khớp đi cô ba vàng,0,0,0,vihsd
Bui Hong Ngoc ccj,1,0,1,vihsd
có,0,0,0,vihsd
Là sao bạn,0,0,0,vihsd
thua,0,0,0,vihsd
Ai lớp du chu cà mo cô. Khoái cô bất chết à trời ❤😂,0,0,0,vihsd
Hoài Ngân chụp hình tianf đưa kiểu ni thôi,0,0,0,vihsd
Thôii a3 về đi em về trc đây,0,0,0,vihsd
"Vẽ Mắt Biếc nè các b vào fb m xem video vẽ nhé, ai mún vẽ thì kb m vẽ cho nhé",0,0,0,vihsd
Hay lắm thầy,0,0,0,vihsd
Ủa sao con bóp dú bà ngoại,0,0,0,vihsd
Được vl luôn abe ạ,0,0,0,vihsd
Trường hợp này ở địa phương khác kêu là gì ko biết còn địa phương mình gọi là khùng á,1,0,0,vihsd
cực kỳ hợp lý,0,0,0,vihsd
Vcc,1,0,0,vihsd
Hợp lý nhưng rất hư cấu 🤣,0,0,0,vihsd
So cua em ne Chi 0768990177,0,0,0,vihsd
may ng lam tro cuoi,0,0,0,vihsd
Em góp ý cho ad là mình nên lượt bớt những chi tiết không cần thiết để người xem đỡ chán khi xem video vì nó quá dài,0,0,0,vihsd
Lãnh Thần thôi đmm=)),0,0,0,vihsd
Em về đây :))),0,0,0,vihsd
Ad à thanh phố hcm cái củ cải. Kêu sài gòn đi nghe cai tên éo ưa,1,0,0,vihsd
Mãi mãi yêu cô minh hiếu i love chu gờ mo,0,0,0,vihsd
Các bác chỉ nhìn cái tiêu cực trong XH. Bn người k càn sự sống đang gồng mình cứu giúp người dân đang bên ngoài vùng lũ kia. Mỗi ng 1 việc. P.anh a ấy có tiền thì ở trên khô phát lương thực cho những người được CBCS k màng tính mạng mình đưa ng dân từ nơi nguy hiểm vào. Đừng nói vì tiền thuế nhá bạn. B có dám vì tiền mà đánh đổi mạng sống của mình ko?,0,0,0,vihsd
Vô tư vô tâm hồn nhiên combo tuổi thơ,0,0,0,vihsd
BAROIBEO,0,0,0,vihsd
Mấy thằng cứ cực kì thuyết phục k chán à hay là k có não vậy !!!,1,0,1,vihsd
"Nước hoa 3tr bán 3 trăm,  tặng thêm nữa bán lỗ hả",0,0,0,vihsd
Tộc trưởng cũng là thanh niên ngôn tình😌,0,0,0,vihsd
Chị chửi để chị cứu nhân độ thế! =)) cưng dễ sợ hahhaa,0,0,0,vihsd
Hoàng Thanh Trung xin video vs ng ae,0,0,0,vihsd
"Công cha như núi thái sơn, nghĩa mẹ như nước trong nguồn chảy ra, rảnh về phụ mẹ giúp cha, cực kì thuyết phục mả cha chúng mày =)))))",1,0,0,vihsd
Bắt nộp phạt ngay 😳,0,0,0,vihsd
Heloo abe,0,0,0,vihsd
Muốn thầy giải hạn phải theo giá cả thị trường không được thiếu một xu nhá.,0,0,0,vihsd
@Tủn 3K đẹp đẽ quá mà chuyện cá nhân của nó vs thk nào đó mà đi xiên xỏ đá xéo minh hiếu . trong khi minh hiếu chả có khái niệm gì nghĩ đến tên con trần đoàn nữa . chả biết gì tự nhiên bị chửi già đầu ko biết dạy Fan.  chấm hỏi luôn . bị chửi đáng,1,0,1,vihsd
buồn chẳng muốn nói,0,0,0,vihsd
Trần Sang ok lần sau có cãi nhau nữa ct luôn nha,0,0,0,vihsd
Có thật koo hay là kích động vậy,0,0,0,vihsd
"Lò A Kí thôi xong, no more ra ngoài :<",0,0,0,vihsd
"Giết người cũng có nhiều nguyên nhân, chắc gì họ cố ý giết, lỡ vô tình thì sao",0,0,0,vihsd
kiểm tra: ê.! mày có tham nhũng không?,0,0,0,vihsd
"Mai là tròn 14 ngày kể từ hôm đó, hi vọng ko sao😌",0,0,0,vihsd
được vl anh ơi :)),0,0,0,vihsd
Thật tàn độc!!!!,0,0,0,vihsd
Danh cho banh cai lon luông con lin loc,1,0,1,vihsd
Bao xuyên ơi giơ day mình bi bóp vú rồi😅😅😅😅😅😅,0,0,0,vihsd
Đặc biệt là y 1 ng tính trẻ con thì cần phải cố gắng👍,0,0,0,vihsd
Nhi Nguyen tạo dáng cánh hoa 😂😂,0,0,0,vihsd
Đại Huỳnh Lê Hiếu,0,0,0,vihsd
Dân InDo theo ý kiến của mình jack làm cho nhạc cho ngta nghe k thấy hay thì đừng xem,0,0,0,vihsd
Cẩm Nhung tạo dáng cánh hoa mới nha,0,0,0,vihsd
